emotion,song_id,song_name,artist_name,album_name,genre,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
sad nostalgic songs,0YBNpbrmpZdFRT0NFqii5C,Fly Me to the Moon,The Macarons Project,Fly Me to the Moon,[],2018-02-13,0.456,0.113,2,-15.763,0,0.0334,0.915,0.0011,0.0959,0.327,108.536,155402,4
sad nostalgic songs,6z5Yh7kOKeLjqIsNdokIpU,A Thousand Years,Christina Perri,The Twilight Saga: Breaking Dawn - Part 1 (Original Motion Picture Soundtrack),['pop'],2011-11-04,0.421,0.407,10,-7.445,1,0.0267,0.309,0.000961,0.11,0.161,139.028,285120,3
sad nostalgic songs,1EzrEOXmMH3G43AXT1y7pA,I'm Yours,Jason Mraz,We Sing. We Dance. We Steal Things.,[],2008-05-12,0.703,0.444,11,-9.331,1,0.0417,0.559,0.0,0.0973,0.712,150.96,242947,4
sad nostalgic songs,4IhKLu7Vk3j2TLmnFPl6To,Water Fountain,Alec Benjamin,Narrated For You,['pop'],2018-11-16,0.723,0.504,8,-5.572,1,0.0392,0.388,7.4e-05,0.087,0.551,133.975,218893,4
sad nostalgic songs,2jiPHbFX5XM8TjaTfYJ0eo,Stolen Dance,Milky Chance,Sadnecessary,[],2013-05-31,0.885,0.581,11,-8.813,1,0.0378,0.427,0.000204,0.0759,0.728,114.016,313684,4
sad nostalgic songs,3ZCTVFBt2Brf31RLEnCkWJ,everything i wanted,Billie Eilish,everything i wanted,['pop'],2019-11-13,0.704,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006,245426,4
sad nostalgic songs,2f4IuijXLxYOeBncS60GUD,Crazy In Love - Remix,Beyoncé,Crazy In Love (Remix),[],2015-09-04,0.23,0.694,7,-6.828,0,0.109,0.0619,0.00191,0.112,0.26,172.751,226400,3
sad nostalgic songs,1oew3nFNY3vMacJAsvry0S,Me And My Broken Heart,Rixton,Let The Road,['pop'],2014-01-01,0.545,0.783,5,-4.261,0,0.0345,0.00489,0.0,0.132,0.551,174.084,193733,4
sad nostalgic songs,3lSDIJ2abCrOdDJ6pshUap,Close,Nick Jonas,Last Year Was Complicated,['pop'],2016-06-10,0.654,0.623,6,-5.273,0,0.082,0.253,0.0,0.144,0.401,123.996,234213,4
sad nostalgic songs,25U7raB3ZSszayTYClh4hF,Somewhere Over The Rainbow_What A Wonderful World,Israel Kamakawiwo'ole,Facing Future,[],1993-11-01,0.663,0.168,0,-13.725,1,0.0448,0.928,5.68e-05,0.361,0.678,85.005,308027,4
sad nostalgic songs,1qCQTy0fTXerET4x8VHyr9,What A Wonderful World,Louis Armstrong,What A Wonderful World,['swing'],1968,0.399,0.258,5,-16.028,1,0.033,0.792,1.86e-06,0.128,0.192,108.174,137520,3
sad nostalgic songs,4rHZZAmHpZrA3iH5zx8frV,Mirrors,Justin Timberlake,The 20/20 Experience (Deluxe Version),['pop'],2013-03-15,0.574,0.512,5,-6.664,0,0.0503,0.234,0.0,0.0946,0.512,76.899,484147,4
sad nostalgic songs,45S5WTQEGOB1VHr1Q4FuPl,Golden,Harry Styles,Fine Line,['pop'],2019-12-13,0.448,0.838,4,-5.257,0,0.0557,0.21,0.000131,0.131,0.254,139.863,208907,4
sad nostalgic songs,1HNkqx9Ahdgi1Ixy2xkKkL,Photograph,Ed Sheeran,x (Deluxe Edition),['pop'],2014-06-21,0.614,0.379,4,-10.48,1,0.0476,0.607,0.000464,0.0986,0.201,107.989,258987,4
sad nostalgic songs,34gCuhDGsG4bRPIf9bb02f,Thinking out Loud,Ed Sheeran,x (Deluxe Edition),[],2014-06-21,0.781,0.445,2,-6.061,1,0.0295,0.474,0.0,0.184,0.591,78.998,281560,4
sad nostalgic songs,1VdZ0vKfR5jneCmWIUAMxK,The A Team,Ed Sheeran,+,['pop'],2011-09-09,0.642,0.289,9,-9.918,1,0.0367,0.669,0.0,0.18,0.407,84.996,258373,4
sad nostalgic songs,0nrRP2bk19rLc0orkWPQk2,Wake Me Up,Avicii,True,['pop'],2013-01-01,0.532,0.783,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08,247427,4
sad nostalgic songs,6YUTL4dYpB9xZO5qExPf05,Summer,Calvin Harris,Motion,[],2014-10-31,0.596,0.856,4,-3.556,0,0.0346,0.0211,0.0178,0.141,0.743,127.949,222533,4
confident,0DWdj2oZMBFSzRsi2Cvfzf,TQG,KAROL G,MAÑANA SERÁ BONITO,[],2023-02-24,0.72,0.63,4,-3.547,0,0.277,0.673,0.0,0.0936,0.607,179.974,199440,4
confident,4uUG5RXrOk84mYEfFvj3cK,I'm Good (Blue),David Guetta,I'm Good (Blue),[],2022-08-26,0.561,0.965,7,-3.673,0,0.0343,0.00383,7.07e-06,0.371,0.304,128.04,175238,4
confident,0yLdNVWF3Srea0uzk55zFn,Flowers,Miley Cyrus,Flowers,['pop'],2023-01-13,0.707,0.681,0,-4.325,1,0.0668,0.0632,5.15e-06,0.0322,0.646,117.999,200455,4
confident,3nqQXoyQOWXiESFLlDF1hG,Unholy (feat. Kim Petras),Sam Smith,Unholy (feat. Kim Petras),['pop'],2022-09-22,0.714,0.472,2,-7.375,1,0.0864,0.013,4.51e-06,0.266,0.238,131.121,156943,4
confident,0rO1zf0e7l8s7PRjchQpyn,I Wrote A Song,Mae Muller,I Wrote A Song,[],2023-03-09,0.712,0.892,9,-4.086,0,0.0535,0.0537,0.00235,0.0784,0.802,125.036,165151,4
confident,0QHEIqNKsMoOY5urbzN48u,Made You Look,Meghan Trainor,Takin' It Back,['pop'],2022-10-21,0.838,0.525,10,-3.562,1,0.0665,0.345,1.92e-06,0.0771,0.884,144.981,134256,4
confident,2Zo1PcszsT9WQ0ANntJbID,Feather,Sabrina Carpenter,emails i can’t send fwd:,[],2023-03-17,0.787,0.686,6,-4.37,0,0.0339,0.0893,0.0,0.0927,0.836,123.51,185553,4
confident,1xzi1Jcr7mEi9K2RfzLOqS,CUFF IT,Beyoncé,RENAISSANCE,['pop'],2022-07-29,0.78,0.689,7,-5.668,1,0.141,0.0368,9.69e-06,0.0698,0.642,115.042,225389,4
confident,1R0a2iXumgCiFb7HEZ7gUE,Don’t Blame Me,Taylor Swift,reputation,['pop'],2017-11-10,0.615,0.534,9,-6.719,0,0.0386,0.106,1.76e-05,0.0607,0.193,135.917,236413,4
confident,04CqLjewJiSAqM210vZAmT,River,Miley Cyrus,Endless Summer Vacation,['pop'],2023-03-10,0.613,0.803,9,-5.171,1,0.0367,0.000525,0.000333,0.189,0.461,127.989,162973,4
confident,6Uj1ctrBOjOas8xZXGqKk4,Woman,Doja Cat,Planet Her,['pop'],2021-06-25,0.824,0.764,5,-4.175,0,0.0854,0.0888,0.00294,0.117,0.881,107.998,172627,4
confident,0e8nrvls4Qqv5Rfa2UhqmO,THATS WHAT I WANT,Lil Nas X,MONTERO,['pop'],2021-09-17,0.737,0.846,1,-4.51,0,0.22,0.00614,0.0,0.0486,0.546,87.981,143901,4
confident,4kbj5MwxO1bq9wjT5g9HaA,Shut Up and Dance,WALK THE MOON,TALKING IS HARD,['rock'],2014-12-02,0.578,0.866,1,-3.804,1,0.0619,0.00701,0.0,0.257,0.619,128.038,199080,4
confident,3i0FkJYlU4MFfYkjFHXXAM,I'm Not Here To Make Friends,Sam Smith,Gloria,['pop'],2023-01-27,0.698,0.895,0,-4.439,1,0.0628,0.172,1.45e-05,0.409,0.838,114.914,229605,4
confident,7BqBn9nzAq8spo5e7cZ0dJ,Just the Way You Are,Bruno Mars,Doo-Wops & Hooligans,['pop'],2010-10-05,0.635,0.841,5,-5.379,1,0.0422,0.0134,0.0,0.0622,0.424,109.021,220734,4
confident,1yvMUkIOTeUNtNWlWRgANS,Unstoppable,Sia,This Is Acting (Deluxe Version),['pop'],2016-10-21,0.468,0.779,9,-4.839,1,0.0779,0.112,0.000373,0.101,0.26,173.799,217747,4
confident,4FWbsd91QSvgr1dSWwW51e,TRUSTFALL,P!nk,TRUSTFALL,['pop'],2023-01-27,0.636,0.888,8,-3.889,1,0.0945,0.00162,0.000216,0.147,0.25,122.032,237200,4
confident,0EcQcdcbQeVJn9fknj44Be,I Like Me Better,Lauv,I met you when I was 18. (the playlist),['pop'],2018-05-31,0.753,0.505,9,-7.621,1,0.255,0.534,2.58e-06,0.104,0.419,91.972,197437,4
confident,3RauEVgRgj1IuWdJ9fDs70,The Man,Taylor Swift,Lover,['pop'],2019-08-23,0.777,0.658,0,-5.191,1,0.054,0.0767,0.0,0.0901,0.633,110.048,190360,4
confident,69ZzhvHnSSnzMO8SMYEJWb,Mother,Meghan Trainor,Takin' It Back (Deluxe),[],2023-03-10,0.751,0.661,9,-6.131,1,0.0871,0.124,0.0,0.456,0.761,120.052,147481,4
confident,6FE2iI43OZnszFLuLtvvmg,Classic,MKTO,MKTO,['pop'],2012,0.72,0.791,1,-4.689,1,0.124,0.0384,0.0,0.157,0.756,102.071,175427,4
confident,2rmwqU7yzTvzkiaRV53DpT,2 Be Loved (Am I Ready),Lizzo,Special,['pop'],2022-07-15,0.721,0.769,7,-4.111,1,0.105,0.0922,0.0,0.0817,0.915,155.932,187108,4
confident,4C6Uex2ILwJi9sZXRdmqXp,Super Freaky Girl,Nicki Minaj,Super Freaky Girl,['rap'],2022-08-12,0.95,0.891,2,-2.653,1,0.241,0.0645,1.77e-05,0.309,0.912,133.01,170977,4
confident,4i2qxFEVVUi8yOYoxB8TCX,Midnight Sky,Miley Cyrus,Plastic Hearts,['pop'],2020-11-27,0.699,0.805,4,-5.535,0,0.0345,0.00161,0.00177,0.249,0.232,109.976,223280,4
confident,78qd8dvwea0Gosb6Fe6j3k,Boss Bitch,Doja Cat,Boss Bitch,['pop'],2020-01-23,0.707,0.955,10,-4.593,0,0.222,0.127,0.0,0.202,0.575,125.989,134240,4
confident,3uwnnTQcHM1rDqSfA4gQNz,Cool for the Summer,Demi Lovato,Confident,['pop'],2015-01-01,0.583,0.61,5,-5.639,0,0.0382,0.00425,0.000105,0.14,0.336,114.06,214740,4
confident,6sZo5nJIsFWXefRCCexpx0,Never Gonna Not Dance Again,P!nk,Never Gonna Not Dance Again,['pop'],2022-11-04,0.668,0.802,5,-4.005,0,0.0917,0.0273,0.0,0.163,0.769,113.796,225789,4
confident,0wI7QkCcs8FUQE1OkXUIqd,Scars To Your Beautiful,Alessia Cara,Know-It-All,['pop'],2015-11-13,0.573,0.739,0,-5.74,1,0.129,0.0285,0.0,0.111,0.451,97.085,230240,4
confident,0rc1HCVoReqzzXF9jssqZk,Special (feat. SZA),Lizzo,Special (feat. SZA),[],2023-02-09,0.464,0.724,7,-5.019,1,0.0705,0.0188,0.0,0.679,0.303,82.526,174749,4
confident,6WrI0LAC5M1Rw2MnX2ZvEg,Don't Start Now,Dua Lipa,Don't Start Now,['pop'],2019-10-31,0.794,0.793,11,-4.521,0,0.0842,0.0125,0.0,0.0952,0.677,123.941,183290,4
confident,11BKm0j4eYoCPPpCONAVwA,Bloody Mary,Lady Gaga,Born This Way (Special Edition),['pop'],2011-01-01,0.591,0.637,9,-6.365,0,0.03,0.0107,1.95e-06,0.113,0.432,99.998,244760,4
confident,4laAKIq9ZxBCwf99rauPYb,Remember,Becky Hill,Remember,[],2021-06-18,0.612,0.862,8,-2.903,1,0.037,0.041,0.0,0.0907,0.354,123.849,160766,4
confident,6sxptembJVty4sNtcPMAVz,Man! I Feel Like A Woman!,Shania Twain,Come On Over,['country'],1997-11-04,0.657,0.639,10,-7.527,1,0.0412,0.581,0.0,0.278,0.674,124.882,234493,4
confident,5K6Ssv4Z3zRvxt0P6EKUAP,Heartbreak Anthem (with David Guetta & Little Mix),Galantis,Heartbreak Anthem (with David Guetta & Little Mix),[],2021-05-20,0.595,0.784,1,-4.878,1,0.102,0.216,0.0,0.0608,0.479,124.111,183726,4
confident,37f4ITSlgPX81ad2EvmVQr,Fight Song,Rachel Platten,Wildfire,['pop'],2016-01-01,0.564,0.714,7,-4.987,1,0.129,0.0549,0.0,0.155,0.33,175.924,204013,4
confident,3TcL0dyCMyr0kyTTc4NLgI,Who Says,Selena Gomez & The Scene,When The Sun Goes Down,[],2011-01-01,0.682,0.927,4,-2.915,1,0.0479,0.0843,0.0,0.149,0.744,101.019,195613,4
confident,3DmW6y7wTEYHJZlLo1r6XJ,Shower,Becky G,Shower,['pop'],2014-04-23,0.699,0.529,2,-7.548,1,0.0487,0.0317,3.59e-05,0.285,0.121,119.987,206167,4
confident,3U5JVgI2x4rDyHGObzJfNf,Unwritten,Natasha Bedingfield,Unwritten,['pop'],2004-08-30,0.706,0.8,5,-6.333,1,0.0399,0.00584,0.0,0.0822,0.629,100.011,259333,4
confident,0jvo9CjnbR0lYUDTSNTMiu,Bejeweled,Taylor Swift,Midnights (3am Edition),['pop'],2022-10-22,0.7,0.55,7,-9.13,1,0.0653,0.0661,0.000102,0.091,0.412,164.003,194166,4
confident,6Up545NUflOiXo8cEraH49,You Say,Lauren Daigle,Look Up Child,[],2018-09-07,0.494,0.632,5,-6.89,1,0.0342,0.682,0.0,0.0869,0.0797,147.873,274693,4
confident,0yvPEnB032fojLfVluFjUv,Sorry Not Sorry,Demi Lovato,Tell Me You Love Me,['pop'],2017-09-29,0.706,0.643,11,-6.929,0,0.234,0.0242,0.0,0.262,0.885,143.931,203760,4
confident,22sLuJYcvZOSoLLRYev1s5,Material Girl,Madonna,Celebration (double disc version),['pop'],2009-09-18,0.742,0.883,0,-3.419,1,0.0329,0.333,7.51e-06,0.0964,0.978,136.506,240280,4
confident,1JUtrCqYzJ80tcAzMbCvir,Lottery (feat. LU KALA),Latto,Lottery (feat. LU KALA),['pop'],2023-02-17,0.792,0.874,1,-2.966,1,0.0852,0.0158,0.000365,0.071,0.934,113.969,186762,4
confident,4svaKoxMMP7ImmKrD5hfQu,Victoria's Secret,Jax,Victoria’s Secret,[],2022-06-30,0.586,0.556,6,-7.639,1,0.0592,0.00655,0.0,0.0836,0.517,167.018,176125,4
confident,6oJ6le65B3SEqPwMRNXWjY,Higher Love,Kygo,Higher Love,['tropical house'],2019-06-28,0.693,0.678,8,-7.159,1,0.0324,0.0151,5.71e-06,0.101,0.404,103.952,228267,4
confident,6GUiIbJ834FcHewby3PwV0,Breakfast,Dove Cameron,Breakfast,['pop'],2022-06-24,0.64,0.553,2,-6.42,0,0.0411,0.0579,0.0,0.0914,0.486,81.992,148471,4
confident,6aDsgHPZsMztSbZernzlF8,Someday,OneRepublic,Human (Deluxe),[],2021-08-27,0.576,0.679,0,-7.237,1,0.034,0.0311,0.0,0.323,0.213,121.005,187889,4
confident,5xTtaWoae3wi06K5WfVUUH,Shake It Off,Taylor Swift,1989,['pop'],2014-10-27,0.647,0.785,7,-5.414,1,0.165,0.0561,0.0,0.148,0.943,160.015,219200,4
confident,0ErK6K0kYr0Ow2RkPMhmMs,Shout Out to My Ex,Little Mix,Glory Days (Expanded Edition),['pop'],2016-11-18,0.773,0.747,5,-4.061,1,0.0885,0.0242,8.99e-06,0.109,0.801,126.014,246240,4
confident,7rS4oy2qpJNULQAVgJQTun,Heart Wants What It Wants,Bebe Rexha,Heart Wants What It Wants,[],2023-02-17,0.681,0.626,0,-5.41,1,0.0365,0.00887,5.56e-06,0.0791,0.676,128.036,182085,4
confident,6ZtiywT2Qm50a1uR0jlY35,"Sit Still, Look Pretty",Daya,"Sit Still, Look Pretty",['pop'],2016-10-07,0.846,0.734,2,-3.601,1,0.108,0.286,8.27e-05,0.425,0.717,90.98,207761,4
confident,2ACOWPLUe4A4KuQ5ioD2od,That's My Girl,Fifth Harmony,7/27 (Deluxe),['pop'],2016-05-27,0.596,0.851,5,-4.245,0,0.121,0.0358,3.19e-05,0.365,0.612,202.049,204013,4
confident,6F5c58TMEs1byxUstkzVeM,Roar,Katy Perry,PRISM (Deluxe),['pop'],2013-10-18,0.554,0.772,7,-4.821,0,0.0418,0.00487,6.6e-06,0.354,0.455,179.984,223546,4
confident,5A3fPy30SN2wuzrahpcxvV,"Don't Give Up On Me - (From ""Five Feet Apart"")",Andy Grammer,Naive,[],2019-07-26,0.641,0.537,0,-5.452,0,0.0282,0.0875,9.05e-06,0.115,0.0681,112.864,196188,4
confident,0tV8pOpiNsKqUys0ilUcXz,Rise Up,Andra Day,Cheers to the Fall,[],2015-08-28,0.398,0.316,1,-7.031,1,0.0368,0.805,0.0,0.295,0.174,118.582,253342,4
confident,3nOz1U41SZZ0N3fuUWr9nb,I AM WOMAN,Emmy Meli,I AM WOMAN,[],2021-11-19,0.646,0.471,10,-9.247,1,0.157,0.122,0.0,0.125,0.455,170.084,232813,4
confident,43rA71bccXFGD4C8GOpIlN,I Forgot That You Existed,Taylor Swift,Lover,['pop'],2019-08-23,0.664,0.316,5,-10.345,1,0.519,0.298,2.03e-06,0.0812,0.541,92.875,170640,4
confident,0sb8ClU3CLoNblxkpmOKzA,Maybe You’re The Problem,Ava Max,Maybe You’re The Problem,['pop'],2022-04-28,0.53,0.835,9,-3.69,1,0.11,0.0453,0.0,0.0637,0.471,166.02,190319,4
confident,4nfyxpiejEPrUHLnejED7i,SAD B!TCH,Anne-Marie,SAD B!TCH,[],2023-02-03,0.544,0.692,0,-3.207,0,0.155,0.296,0.0,0.131,0.618,193.954,132794,4
confident,7lidXGPXPYLNThITAOTlkK,You should be sad,Halsey,Manic,[],2020-01-17,0.591,0.585,2,-6.35,1,0.0277,0.143,0.0,0.109,0.324,110.94,205473,4
confident,3xrn9i8zhNZsTtcoWgQEAd,Since U Been Gone,Kelly Clarkson,Breakaway,['pop'],2004-01-17,0.662,0.741,0,-5.406,1,0.0334,0.00165,0.0303,0.114,0.404,131.0,188960,4
confident,0QULNNd9z5s35entfiiXoa,Drunk (And I Don't Wanna Go Home),Elle King,Drunk (And I Don't Wanna Go Home),[],2021-02-26,0.612,0.884,5,-4.4,1,0.0459,0.00516,0.0,0.0997,0.626,119.991,245626,4
confident,16MQETUgqXwY4lZcyRafU3,Love Me More,Sam Smith,Love Me More,['pop'],2022-04-28,0.791,0.439,10,-5.62,1,0.0645,0.302,1.85e-05,0.126,0.559,85.004,190659,4
confident,3DXXKDbbZKyAZfNb96ST3q,Confident,Demi Lovato,Confident,['pop'],2015-01-01,0.594,0.749,3,-6.251,1,0.0677,0.00188,0.000139,0.0869,0.344,130.064,205746,4
confident,3pPN20syOYvbUuEiBpbenI,Million Dollar Baby,Ava Max,Million Dollar Baby,['pop'],2022-09-01,0.667,0.858,2,-2.268,0,0.0926,0.0367,1.47e-05,0.325,0.641,133.039,184295,4
confident,5hHvFrMnwic82WwRLr4WY0,Her,Megan Thee Stallion,Traumazine,['rap'],2022-08-12,0.945,0.848,1,-4.76,1,0.326,0.374,3.31e-05,0.101,0.819,119.918,137107,4
confident,1N3dZ7TTWO6VcD4Y3hHYLZ,Try Everything,Shakira,Zootopia (Original Motion Picture Soundtrack),[],2016-02-12,0.705,0.609,1,-4.897,1,0.0307,0.0257,0.0,0.0846,0.476,115.474,196853,4
confident,3m7IYU7ySuFMwdm7OCShQN,Special,Lizzo,Special,['pop'],2022-07-15,0.517,0.707,7,-5.474,1,0.0693,0.0164,0.0,0.453,0.264,82.859,174398,4
confident,36phXHOKx8rO7CMp2vNX4x,Love Myself,Hailee Steinfeld,HAIZ,['pop'],2016-02-26,0.617,0.759,0,-6.785,0,0.0678,0.0026,0.0,0.419,0.324,122.924,218773,4
confident,0V8FYVlBFuXXTIvRnMbZyS,The Climb,Miley Cyrus,Hannah Montana The Movie,['pop'],2009-01-01,0.327,0.588,4,-6.611,1,0.0336,0.0834,0.0,0.104,0.329,161.074,236067,4
confident,2rf9i0Enr8cw1JRME8Rsvq,Cardboard Box,FLO,Cardboard Box,['pop'],2022-03-24,0.579,0.714,1,-4.308,1,0.0584,0.04,0.0,0.341,0.696,80.419,161366,4
confident,21JOYA45JFkrOjqNwI6g8E,Weapons,Ava Max,Weapons,['pop'],2022-11-10,0.506,0.846,1,-3.705,1,0.0497,0.0189,0.0,0.0835,0.268,169.813,151592,4
confident,5vTPxzm4h2bY9rYyVrGEU5,Really Don't Care,Demi Lovato,Demi,['pop'],2013-01-01,0.706,0.728,7,-3.602,1,0.0852,0.123,0.0,0.185,0.851,121.017,201600,4
confident,5XemvyG79fcKPl5lgbhplq,W.I.T.C.H.,Devon Cole,W.I.T.C.H.,[],2022-07-07,0.868,0.66,7,-3.834,1,0.0526,0.104,0.0,0.0755,0.963,121.925,132133,4
confident,0H8Tclo4x4kbZruQtZFNSX,I Just Called,NEIKED,I Just Called,[],2022-05-27,0.626,0.849,7,-3.662,1,0.123,0.0732,0.0,0.593,0.898,138.997,150560,4
confident,4bBrKDo8rchikwZOtmXbIH,The Night Is Still Young,Nicki Minaj,The Pinkprint (Deluxe),"['pop', 'rap']",2014-12-15,0.656,0.692,1,-6.145,0,0.0563,0.00212,0.00305,0.128,0.693,128.016,227560,4
confident,269xqcgGTN9PlivhUkOLhX,In My Feelings,Lana Del Rey,Lust For Life,['pop'],2017-07-21,0.54,0.674,2,-6.351,1,0.0802,0.0553,0.0608,0.112,0.309,89.933,238719,4
confident,1eyzqe2QqGZUmfcPZtrIyt,Midnight City,M83,"Hurry Up, We're Dreaming",[],2011,0.526,0.712,11,-6.525,0,0.0356,0.0161,0.0,0.179,0.32,105.009,241440,4
confident,2QjOHCTQ1Jl3zawyYOpxh6,Sweater Weather,The Neighbourhood,I Love You.,[],2013-04-19,0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053,240400,4
confident,5HQVUIKwCEXpe7JIHyY734,"Young, Wild & Free (feat. Bruno Mars)",Snoop Dogg,"Young, Wild & Free (feat. Bruno Mars)",[],2011-10-11,0.715,0.655,0,-6.425,1,0.137,0.0525,0.0,0.115,0.531,95.078,207333,4
confident,2jQiSYrwJehQAcuaaQrXnS,Friends,Chase Atlantic,Nostalgia,[],2015-02-21,0.422,0.609,11,-6.361,0,0.0335,0.0114,4.76e-06,0.108,0.0911,107.34,230011,3
confident,0ZRrJTPXDToRJ2iLo9oLrW,When The Sun Goes Down,Arctic Monkeys,"Whatever People Say I Am, That's What I'm Not",['rock'],2006-02-21,0.348,0.875,11,-4.758,0,0.199,0.0341,0.0,0.117,0.407,169.152,202133,4
confident,5i7ThJfYLAzp2DyZuFpF6j,Heart Of Glass (Live from the iHeart Festival),Miley Cyrus,Heart Of Glass / Midnight Sky,['pop'],2020-09-29,0.58,0.908,4,-5.303,1,0.0341,0.000335,4.84e-05,0.087,0.427,115.016,213672,4
confident,4y3BUo2hp0MxylfbUaqRyJ,Stuck In The Middle,Tai Verdes,Stuck In The Middle,['pop'],2020-05-29,0.871,0.501,9,-8.904,1,0.0466,0.371,0.0,0.0939,0.848,119.953,196000,4
confident,7lgA34nFXxjqQgyLkPUcLv,Jenny (I Wanna Ruin Our Friendship),Studio Killers,Studio Killers,[],2013-06-04,0.668,0.799,11,-5.701,1,0.0333,0.00305,0.0148,0.277,0.563,133.929,215280,4
confident,5FVd6KXrgO9B3JPmC8OPst,Do I Wanna Know?,Arctic Monkeys,AM,['rock'],2013-09-09,0.548,0.532,5,-7.596,1,0.0323,0.186,0.000263,0.217,0.405,85.03,272394,4
confident,086myS9r57YsLbJpU0TgK9,Why'd You Only Call Me When You're High?,Arctic Monkeys,AM,[],2013-09-09,0.691,0.631,2,-6.478,1,0.0368,0.0483,1.13e-05,0.104,0.8,92.004,161124,4
confident,5XeFesFbtLpXzIVDNQP22n,I Wanna Be Yours,Arctic Monkeys,AM,['rock'],2013-09-09,0.464,0.417,0,-9.345,0,0.0256,0.136,0.022,0.0974,0.479,67.528,183956,4
confident,2PJhATOD9dWsevezmfjoMA,Nowhere To Run,Stegosaurus Rex,The Dino Soars,[],2010-01-01,0.809,0.668,7,-6.936,1,0.219,0.678,0.0147,0.0865,0.636,119.976,300000,4
confident,0dkvbYmXYEPK7gGMdytmfI,sex money feelings die - slowed version,Lykke Li,sex money feelings die (slowed version),[],2019-10-18,0.797,0.44,5,-6.587,0,0.0594,0.471,1.57e-06,0.0849,0.436,111.014,168811,4
confident,6Pgmqg15yVexuOgtzuxwoX,Dancing in My Room,347aidan,Dancing in My Room,[],2020-10-26,0.98,0.413,8,-11.052,0,0.101,0.671,7.95e-05,0.17,0.764,119.993,180139,4
confident,1yjY7rpaAQvKwpdUliHx0d,Still into You,Paramore,Paramore,[],2013-04-05,0.602,0.923,5,-3.763,1,0.044,0.0098,0.0,0.0561,0.765,136.01,216013,4
confident,7KPr0YxECy4Q1k2F17Sa0Q,Memories (feat. Kid Cudi),David Guetta,Memories (feat. Kid Cudi),[],2010-02-12,0.546,0.898,8,-3.938,1,0.232,0.00158,6.43e-06,0.229,0.466,130.002,210840,4
confident,127uq83uGFapbddqiMUKky,Sexy Bitch (feat. Akon),David Guetta,One More Love,[],2010-11-22,0.813,0.627,11,-5.018,0,0.0486,0.0771,0.000616,0.131,0.801,130.011,195853,4
confident,66xn6tB8s3l8uhj02OGneE,For You (Fifty Shades Freed) (& Rita Ora),Liam Payne,Fifty Shades Freed (Original Motion Picture Soundtrack),[],2018-02-09,0.541,0.787,2,-4.618,0,0.0331,0.0167,0.0,0.157,0.2,113.0,245453,4
confident,6Im9k8u9iIzKMrmV7BWtlF,34+35,Ariana Grande,Positions,[],2020-10-30,0.83,0.585,0,-6.476,1,0.094,0.237,0.0,0.248,0.485,109.978,173711,4
confident,35mvY5S1H3J2QZyna3TFe0,positions,Ariana Grande,Positions,['pop'],2020-10-30,0.737,0.802,0,-4.771,1,0.0878,0.468,0.0,0.0931,0.682,144.015,172325,4
confident,6MiVIH3fQlmz44jGx2DXn4,Love Is a Bitch,Two Feet,Love Is a Bitch,[],2017-05-19,0.532,0.178,9,-9.754,0,0.0541,0.614,0.14,0.0985,0.103,149.879,181467,3
confident,4PhsKqMdgMEUSstTDAmMpg,Often,The Weeknd,Beauty Behind The Madness,[],2015-08-28,0.572,0.631,7,-9.836,0,0.0476,0.222,0.0,0.135,0.0713,134.078,249040,4
confident,7F25roCtYi55JouckaayPC,Judas,Lady Gaga,Born This Way (International Special Edition Version),['pop'],2011-05-23,0.664,0.934,10,-3.848,0,0.0697,0.00108,2.77e-05,0.27,0.53,130.982,249067,4
confident,5m08Lfp0sr2xpegvo3RMo0,In The Air Tonight,Nora En Pure,In The Air Tonight,[],2020-03-27,0.645,0.529,8,-6.625,1,0.0304,0.316,0.0,0.156,0.154,108.993,211927,4
confident,2kS6td1yvmpNgZTt1q5pQq,Hayloft,Mother Mother,O My Heart,[],2008-09-23,0.527,0.922,9,-2.666,0,0.0728,0.00475,0.000162,0.422,0.49,95.975,181680,4
confident,3Byz6Mk9WCNYeGthiDVti2,Beware,Big Sean,Hall Of Fame (Deluxe),['hip hop'],2013-01-01,0.701,0.554,1,-5.909,1,0.187,0.217,1.45e-06,0.419,0.0634,97.129,235187,4
confident,6KfoDhO4XUWSbnyKjNp9c4,Maniac,Conan Gray,Kid Krow,['pop'],2020-03-20,0.628,0.639,8,-5.46,1,0.0435,0.00162,0.0,0.354,0.493,108.045,185773,4
confident,6qCsKKS7Ol63SJW3LOIX5R,Plastic Hearts,Miley Cyrus,Plastic Hearts,[],2020-11-27,0.551,0.756,2,-4.948,1,0.0652,0.0511,0.0,0.0765,0.618,175.984,205733,4
confident,4A2vjMnkAWgPVqwl3Xc7pu,Bubble Pop Electric,Gwen Stefani,Love Angel Music Baby,['pop'],2004-11-22,0.566,0.976,1,-3.866,1,0.262,0.000527,0.00265,0.114,0.354,193.979,222360,4
confident,5fgHQws1Cj6KDLQmlqM6lF,Problems,DeathbyRomy,Problems,[],2019-10-04,0.761,0.554,0,-4.583,1,0.0432,0.226,0.000232,0.181,0.381,145.015,188505,4
